date,channel,impressions,spend
05-12-2023,Email,3670,4480.14
05-12-2023,SMS,6576,2184.42
05-12-2023,App,5965,1411.03
04-12-2023,SMS,2661,1686.9
04-12-2023,Social Media,1640,3680.33
04-12-2023,SMS,8108,1034.28
04-12-2023,SMS,5131,4942.56
04-12-2023,Email,3509,2693.98
04-12-2023,Social Media,9168,3987.88
04-12-2023,App,8387,2142.68
04-12-2023,SMS,8162,1042.25
04-12-2023,SMS,7584,4245.97
03-12-2023,SMS,5962,3870.08
03-12-2023,Email,2076,3266.99
03-12-2023,SMS,4443,1690.72
03-12-2023,Email,7815,1864.05
03-12-2023,Social Media,1467,4425.98
03-12-2023,Email,3657,1965.11
03-12-2023,Social Media,8422,4057.68
03-12-2023,Social Media,6711,3940.79
03-12-2023,Social Media,3724,1635.41
02-12-2023,Social Media,3784,1524.92
02-12-2023,Social Media,8086,2334.1
02-12-2023,Social Media,8250,3962.3
02-12-2023,SMS,7503,2081.05
02-12-2023,SMS,7665,2659.15
02-12-2023,Email,9821,3490.77
02-12-2023,SMS,1008,3451.35
02-12-2023,Social Media,4770,2066.92
02-12-2023,SMS,8272,4723.22
01-12-2023,App,1376,4009.18
01-12-2023,Social Media,4233,4000.66
01-12-2023,Social Media,8513,2762.22
01-12-2023,Email,8624,3470.08
01-12-2023,App,3707,3502.64
01-12-2023,SMS,5006,2856.45
01-12-2023,Social Media,8220,4525.43
01-12-2023,Email,6331,2287.64
01-12-2023,App,2892,1526.09
30-11-2023,SMS,7597,4293.84
30-11-2023,SMS,3060,2087.81
30-11-2023,App,9716,1387.73
30-11-2023,Social Media,7138,3187.2
30-11-2023,Email,3918,2738.76
30-11-2023,Social Media,3653,3156.97
30-11-2023,Social Media,5690,4703.29
30-11-2023,Social Media,7525,2757.98
30-11-2023,Social Media,9175,3902.93
29-11-2023,SMS,2503,3971.29
29-11-2023,Email,1569,2160.59
29-11-2023,Email,3058,3590.36
29-11-2023,Social Media,7771,2213.62
29-11-2023,Email,1721,4921.17
29-11-2023,Email,7789,1154.77
29-11-2023,Social Media,1970,1042.16
29-11-2023,SMS,1364,1471.29
29-11-2023,App,3473,1949.69
28-11-2023,Social Media,2655,2282.72
28-11-2023,App,7007,1851.23
28-11-2023,App,7635,1168.05
28-11-2023,App,5931,4175.63
28-11-2023,App,8212,1379.71
28-11-2023,SMS,1301,2317.37
28-11-2023,SMS,8574,2590.46
28-11-2023,Email,6867,1675.87
28-11-2023,Social Media,3255,4415.53
27-11-2023,App,1858,3016.37
27-11-2023,Social Media,7398,4358.13
27-11-2023,Email,8715,2715.56
27-11-2023,SMS,9713,2134.13
27-11-2023,App,6645,3679.14
27-11-2023,Email,7674,4476.92
27-11-2023,Social Media,7696,4884.59
27-11-2023,App,2958,1552.28
27-11-2023,SMS,4685,4386.65
26-11-2023,Email,3359,2105.69
26-11-2023,SMS,5218,3956.92
26-11-2023,Social Media,7280,4481.12
26-11-2023,SMS,8942,4071.71
26-11-2023,SMS,5775,2701.11
26-11-2023,SMS,8842,2169.07
26-11-2023,SMS,8803,1103.43
26-11-2023,SMS,1127,3620.09
26-11-2023,SMS,1965,3655.24
25-11-2023,Social Media,4587,3503.42
25-11-2023,Email,7965,4363.79
25-11-2023,App,5105,3422.59
25-11-2023,Social Media,8366,1236.9
25-11-2023,Email,2234,2489.03
25-11-2023,Social Media,6600,3162.72
25-11-2023,SMS,1262,4070.68
25-11-2023,App,6404,1125.09
25-11-2023,Social Media,2291,1180.56
24-11-2023,SMS,5963,1417.02
24-11-2023,Social Media,1403,2002
24-11-2023,App,9468,3661.95
24-11-2023,App,4875,1544.61
24-11-2023,App,3329,2030.14
24-11-2023,Social Media,2355,4532.07
24-11-2023,Social Media,3326,1414.16
24-11-2023,App,8842,3826.69
24-11-2023,Social Media,8131,2137.54
23-11-2023,SMS,2387,2598.14
23-11-2023,SMS,4757,2514.68
23-11-2023,Social Media,6038,3272.23
23-11-2023,Social Media,7864,3835.11
23-11-2023,Email,7920,2647.08
23-11-2023,Email,7180,3229.85
23-11-2023,SMS,4536,3985.84
23-11-2023,SMS,5650,1330.14
23-11-2023,SMS,7342,3167.71
22-11-2023,App,9356,4002.72
22-11-2023,Social Media,6072,3547.44
22-11-2023,SMS,4732,3118.8
22-11-2023,SMS,3804,1728.16
22-11-2023,SMS,6224,3340.96
22-11-2023,Email,5939,4837.35
22-11-2023,App,2874,3549.28
22-11-2023,Email,7854,2185.48
22-11-2023,SMS,1149,4440.33
21-11-2023,App,2418,2516.8
21-11-2023,Social Media,2913,4968.81
21-11-2023,Social Media,8089,4940.1
21-11-2023,Social Media,8665,2939.99
21-11-2023,SMS,9414,2354.3
21-11-2023,App,2117,1062
21-11-2023,Social Media,5548,4540.08
21-11-2023,Social Media,5487,4959.87
21-11-2023,Email,9172,3333.29
20-11-2023,App,1557,1863.24
20-11-2023,Social Media,1494,4249.71
20-11-2023,App,6382,2403.45
20-11-2023,SMS,8770,1521.45
20-11-2023,Social Media,9640,1866.24
20-11-2023,SMS,8923,3932.8
20-11-2023,Social Media,1222,1202.03
20-11-2023,Social Media,5593,3839.16
20-11-2023,App,7597,1340.17
19-11-2023,App,6966,1528.01
19-11-2023,Email,7456,2061.27
19-11-2023,SMS,8909,1814.25
19-11-2023,Email,3899,1170.35
19-11-2023,Social Media,4614,1987.88
19-11-2023,Social Media,9888,4048.4
19-11-2023,Email,7170,2249.83
19-11-2023,Email,7617,4323.89
19-11-2023,SMS,8778,1836.16
18-11-2023,Email,1418,2209.45
18-11-2023,SMS,6002,3669.49
18-11-2023,Social Media,3224,3555.89
18-11-2023,SMS,2113,3337.21
18-11-2023,SMS,5271,3491.27
18-11-2023,Social Media,4082,1187.71
18-11-2023,Email,4959,1175.75
18-11-2023,App,1504,2214.64
18-11-2023,App,9743,1093.67
17-11-2023,Email,9692,3229.56
17-11-2023,Email,9474,1969.7
17-11-2023,Social Media,2629,4437.07
17-11-2023,App,5407,1355.02
17-11-2023,Social Media,5823,4602.62
17-11-2023,SMS,3434,4439.92
17-11-2023,Email,2222,1551.51
17-11-2023,SMS,1442,2271.4
17-11-2023,App,4793,1776.39
16-11-2023,Social Media,9258,4600.95
16-11-2023,App,3012,3623.14
16-11-2023,SMS,7473,3956.3
16-11-2023,Social Media,4764,3808.26
16-11-2023,SMS,4735,3521.87
16-11-2023,App,6494,1914.39
16-11-2023,Social Media,3674,3738.64
16-11-2023,SMS,4405,4576.74
16-11-2023,Social Media,6362,4869.05
15-11-2023,Social Media,9057,1525.25
15-11-2023,Email,2360,2459.44
15-11-2023,Email,8581,3144.64
15-11-2023,Social Media,2565,4671.62
15-11-2023,SMS,7575,3292.32
15-11-2023,Social Media,7512,2283.87
15-11-2023,Email,1622,4375.26
15-11-2023,Social Media,7014,4268.19
15-11-2023,SMS,8145,3987.42
14-11-2023,Email,4346,4239.53
14-11-2023,Email,3680,2021.05
14-11-2023,App,7111,3539.94
14-11-2023,SMS,3116,1370.59
14-11-2023,Email,3469,1745.28
14-11-2023,Email,9822,3215.07
14-11-2023,SMS,5986,1837.73
14-11-2023,App,5701,4580.3
14-11-2023,Email,3935,3858
13-11-2023,SMS,4799,3893.51
13-11-2023,Social Media,6163,2068.18
13-11-2023,App,7989,4332.76
13-11-2023,Social Media,3090,2953.69
13-11-2023,SMS,9254,4276.47
13-11-2023,Email,3150,2324.26
13-11-2023,SMS,2552,1391.09
13-11-2023,Email,8451,1766.62
13-11-2023,Social Media,6471,1023.81
12-11-2023,SMS,2137,1852.31
12-11-2023,Email,9672,2695.13
12-11-2023,Email,5782,2858.16
12-11-2023,App,4425,1351.21
12-11-2023,Social Media,3897,3489.79
12-11-2023,SMS,2169,2344.55
12-11-2023,App,7618,2548.17
12-11-2023,App,9580,3556.5
12-11-2023,Social Media,2399,4429.65
11-11-2023,Social Media,8822,4375.96
11-11-2023,App,8124,3831.66
11-11-2023,Social Media,5016,2664.02
11-11-2023,App,2738,1223.98
11-11-2023,SMS,3378,4678.21
11-11-2023,Social Media,7791,1280.42
11-11-2023,Social Media,4978,3498.03
11-11-2023,Social Media,4299,3496.89
11-11-2023,Email,6726,2289.51
10-11-2023,Email,6304,4366.78
10-11-2023,Email,1959,1848.17
10-11-2023,App,2568,2711.32
10-11-2023,Email,5250,2110.88
10-11-2023,App,6072,3201.47
10-11-2023,Social Media,4325,3006.08
10-11-2023,Social Media,6169,2093.21
10-11-2023,Social Media,6336,3298.94
10-11-2023,Email,9829,1326.93
09-11-2023,SMS,6195,3329.15
09-11-2023,App,7234,4926.72
09-11-2023,SMS,4756,3656.58
09-11-2023,App,9303,2023.64
09-11-2023,Email,2280,1008.7
09-11-2023,Social Media,9733,1773.43
09-11-2023,SMS,4558,2838.41
09-11-2023,SMS,6885,3367.11
09-11-2023,Email,5724,3686.86
08-11-2023,Email,2985,3230.24
08-11-2023,SMS,7090,1132.53
08-11-2023,App,5175,2049.39
08-11-2023,Social Media,3962,2405.35
08-11-2023,App,4493,4749.46
08-11-2023,Social Media,7340,4664.6
08-11-2023,Social Media,2989,3354.18
08-11-2023,SMS,3254,1794.54
08-11-2023,SMS,2030,4253.58
07-11-2023,SMS,1171,2485.31
07-11-2023,App,7108,4391.98
07-11-2023,Social Media,5563,1836.38
07-11-2023,Social Media,3791,1675.45
07-11-2023,App,1846,2235.91
07-11-2023,Email,3246,3568.36
07-11-2023,Email,1963,2769
07-11-2023,App,4740,2325.21
07-11-2023,App,2985,1845.6
06-11-2023,SMS,2368,1648.13
06-11-2023,Email,3981,2812.64
06-11-2023,App,2660,2173.39
06-11-2023,Email,9174,4922.67
06-11-2023,Social Media,7044,4869.31
06-11-2023,SMS,5202,1876.81
06-11-2023,SMS,4270,1315.34
06-11-2023,SMS,9994,3670.87
06-11-2023,Email,1260,3264.21
05-11-2023,SMS,7500,3158.74
05-11-2023,Email,3749,2445.05
05-11-2023,App,1374,4067.31
05-11-2023,Email,9137,3200.14
05-11-2023,App,7256,2718.42
05-11-2023,App,8494,2055.54
05-11-2023,Email,1906,1922.39
05-11-2023,Social Media,7634,3190.81
05-11-2023,SMS,3611,4394.56
04-11-2023,Email,7368,4892.22
04-11-2023,Email,3368,3851.46
04-11-2023,Social Media,3667,4869.2
04-11-2023,Social Media,7665,1209.6
04-11-2023,SMS,8982,3592.12
04-11-2023,App,3711,1716.9
04-11-2023,SMS,3960,2809.79
04-11-2023,SMS,8586,1164.36
04-11-2023,SMS,4605,1294.77
03-11-2023,SMS,4944,4058.25
03-11-2023,Social Media,7323,1994.24
03-11-2023,SMS,4861,3510.78
03-11-2023,Social Media,5201,1432.95
03-11-2023,App,1467,3026.45
03-11-2023,Email,6455,1378.74
03-11-2023,Email,7549,3644.01
03-11-2023,SMS,4167,3010.49
03-11-2023,Social Media,1834,2936.92
02-11-2023,Email,9640,3828.98
02-11-2023,App,9550,3875.15
02-11-2023,Email,7482,1167.19
02-11-2023,Email,1004,3054.06
02-11-2023,Email,8379,4506.85
02-11-2023,Email,5944,1288.37
02-11-2023,Email,5265,1810.21
02-11-2023,SMS,3632,2978.36
02-11-2023,Social Media,9177,2347.14
01-11-2023,App,4881,3335.87
01-11-2023,Email,7797,4729.9
01-11-2023,Email,2523,2697.8
01-11-2023,SMS,3659,4232.8
01-11-2023,SMS,1529,3434.16
01-11-2023,Social Media,9384,2754.7
01-11-2023,App,7006,1777.3
01-11-2023,Email,7535,4009.07
01-11-2023,Social Media,1788,3840.1
31-10-2023,Email,7712,3472.67
31-10-2023,SMS,2007,4758.97
31-10-2023,Email,1532,2447.79
31-10-2023,App,2695,2134.56
31-10-2023,Email,3063,2779.58
31-10-2023,App,8017,1223.86
31-10-2023,SMS,8487,3479.69
31-10-2023,Social Media,4600,4686.33
31-10-2023,Email,4347,1915.43
30-10-2023,SMS,6137,4430.36
30-10-2023,SMS,8200,2870.49
30-10-2023,Email,6674,2876.34
30-10-2023,Email,6791,3165.85
30-10-2023,App,8938,3026.57
30-10-2023,Social Media,8444,2021.55
30-10-2023,Social Media,8320,3977.44
30-10-2023,SMS,9043,3959.28
30-10-2023,App,5674,1962.61
29-10-2023,SMS,1352,3695.61
29-10-2023,App,3647,3884.72
29-10-2023,App,2804,4381.83
29-10-2023,Social Media,5717,2281.7
29-10-2023,Social Media,4642,3825.19
29-10-2023,Social Media,4061,1440.12
29-10-2023,App,9868,1426.56
29-10-2023,Email,7788,2914.62
29-10-2023,Social Media,5299,4374.83
28-10-2023,SMS,4143,1111.84
28-10-2023,SMS,9090,1075.69
28-10-2023,SMS,6898,1783.84
28-10-2023,App,8745,4467.8
28-10-2023,App,4428,3221.76
28-10-2023,App,8617,1291.78
28-10-2023,Email,9475,3473.25
28-10-2023,SMS,9841,2383.25
28-10-2023,SMS,8975,2086.05
27-10-2023,Social Media,3898,4726.29
27-10-2023,Social Media,7578,1221.44
27-10-2023,Social Media,5020,4437.17
27-10-2023,App,4320,4028.71
27-10-2023,Social Media,8491,2706.43
27-10-2023,App,9512,3062.47
27-10-2023,Social Media,4370,2331.53
27-10-2023,SMS,7518,3969.09
27-10-2023,SMS,2565,3358.2
26-10-2023,Social Media,7741,1522.6
26-10-2023,App,5952,1446.27
26-10-2023,Email,8827,3467.06
26-10-2023,App,8664,3204.04
26-10-2023,Social Media,7088,2988.11
26-10-2023,SMS,5313,2124.54
26-10-2023,Social Media,6833,1006.73
26-10-2023,Email,7533,4595.09
26-10-2023,Email,1223,2672.1
25-10-2023,SMS,7904,1248.79
25-10-2023,App,4609,2216.43
25-10-2023,App,5482,1838.61
25-10-2023,SMS,1101,1742.81
25-10-2023,Email,2741,4356.62
25-10-2023,Social Media,1932,1501.4
25-10-2023,Email,6508,3635.57
25-10-2023,App,9618,1683.51
25-10-2023,Social Media,8493,2321.24
24-10-2023,Social Media,4630,3358.99
24-10-2023,SMS,6502,3799.81
24-10-2023,Email,6004,2346.3
24-10-2023,Email,2750,1925.82
24-10-2023,App,2333,1047.58
24-10-2023,Email,9660,3464.13
24-10-2023,Email,9257,2880.17
24-10-2023,Social Media,4519,1682.7
24-10-2023,App,6358,4832.81
23-10-2023,App,6785,1608
23-10-2023,App,1706,4560.17
23-10-2023,SMS,8168,2804.57
23-10-2023,App,6877,1944.27
23-10-2023,SMS,7839,4991.34
23-10-2023,Email,3918,3442.95
23-10-2023,SMS,4057,1006.5
23-10-2023,Social Media,6342,4337.06
23-10-2023,App,9214,3433.13
22-10-2023,Social Media,2357,4507.71
22-10-2023,Social Media,6439,4598.93
22-10-2023,SMS,1668,4747.59
22-10-2023,Email,3846,2414.84
22-10-2023,Email,3265,2903.92
22-10-2023,Social Media,3952,4642.38
22-10-2023,Social Media,6518,2805.34
22-10-2023,App,2861,2482.75
22-10-2023,SMS,9202,2278.38
21-10-2023,Social Media,3342,2116.86
21-10-2023,SMS,6435,1460.35
21-10-2023,App,9336,4452.53
21-10-2023,App,2790,1022.62
21-10-2023,Email,2789,2164.23
21-10-2023,Social Media,3328,3940.22
21-10-2023,SMS,3504,2980.78
21-10-2023,App,6526,1817.93
21-10-2023,SMS,8285,4175.36
20-10-2023,SMS,8560,2454.79
20-10-2023,App,1680,1400.39
20-10-2023,Social Media,7578,3576.6
20-10-2023,App,9414,3477.23
20-10-2023,SMS,6328,2842.61
20-10-2023,SMS,1197,4167.3
20-10-2023,Social Media,4621,1507.1
20-10-2023,App,9211,2857.68
20-10-2023,SMS,3275,3114.28
19-10-2023,SMS,2293,3587.63
19-10-2023,SMS,1083,4864.59
19-10-2023,Social Media,5867,4182.96
19-10-2023,Social Media,2944,2579.32
19-10-2023,Social Media,5701,4692.2
19-10-2023,App,4691,2268.82
19-10-2023,App,2098,1222.01
19-10-2023,App,6212,2266.16
19-10-2023,Social Media,6851,2348.35
18-10-2023,SMS,3764,1818.87
18-10-2023,Social Media,9234,1883.33
18-10-2023,Email,9638,1960.56
18-10-2023,Email,4696,1887.22
18-10-2023,App,4163,1947.88
18-10-2023,App,1119,4664.37
18-10-2023,App,2335,3523.32
18-10-2023,App,9937,1929.04
18-10-2023,SMS,4201,3194.18
17-10-2023,SMS,4526,3852.93
17-10-2023,Social Media,4979,2543.46
17-10-2023,SMS,5971,2466.24
17-10-2023,SMS,5076,4978.84
17-10-2023,App,9854,3173.69
17-10-2023,Social Media,6233,3720.09
17-10-2023,Social Media,7466,1048.69
17-10-2023,Social Media,6183,2458.47
17-10-2023,Email,4702,4227.52
16-10-2023,App,7107,3767.08
16-10-2023,App,3345,4081.5
16-10-2023,Email,1295,4277.27
16-10-2023,SMS,3277,2334.01
16-10-2023,SMS,9669,2047.9
16-10-2023,App,5065,4134.12
16-10-2023,Email,5106,4362
16-10-2023,Social Media,1673,3629.46
16-10-2023,Social Media,3237,3337.31
15-10-2023,App,6576,2674.85
15-10-2023,SMS,3555,3186.67
15-10-2023,SMS,1539,1260.01
15-10-2023,Social Media,8568,3898.86
15-10-2023,SMS,5703,4002.22
15-10-2023,SMS,2883,2633.79
15-10-2023,SMS,3483,3760.41
15-10-2023,App,5048,2302.75
15-10-2023,SMS,7721,3691.96
14-10-2023,Email,6382,3144.79
14-10-2023,Email,8815,1702.88
14-10-2023,App,2076,4105.56
14-10-2023,App,7051,3059.44
14-10-2023,Social Media,8289,2531.96
14-10-2023,Social Media,3204,4480.6
14-10-2023,Email,2358,1323.34
14-10-2023,App,1160,4415.84
14-10-2023,Social Media,3817,3612.03
13-10-2023,SMS,7588,4105.68
13-10-2023,SMS,8384,1417.92
13-10-2023,Social Media,4287,3802.51
13-10-2023,Email,1856,4754.8
13-10-2023,Email,3166,3505.6
13-10-2023,Social Media,4575,3181.53
13-10-2023,Social Media,1740,4291.08
13-10-2023,App,4748,4795.48
13-10-2023,Email,2561,3614.58
12-10-2023,Email,6299,3072.38
12-10-2023,Social Media,2446,3646.85
12-10-2023,SMS,5638,3271.64
12-10-2023,Email,7077,1579.72
12-10-2023,App,1640,3397.95
12-10-2023,App,5967,3899.78
12-10-2023,SMS,6570,1796.62
12-10-2023,App,2633,1774.07
12-10-2023,App,4487,4419.18
11-10-2023,Social Media,5141,4415.72
11-10-2023,App,7854,4807.79
11-10-2023,App,6701,3902.71
11-10-2023,Social Media,5542,4398.66
11-10-2023,Email,1539,1102.97
11-10-2023,Social Media,1793,4088.59
11-10-2023,Email,1006,4953.11
11-10-2023,Social Media,3949,2556.86
11-10-2023,SMS,5780,3620.74
10-10-2023,Email,7356,4843.99
10-10-2023,Email,4121,3650.9
10-10-2023,SMS,4899,1411.43
10-10-2023,SMS,7013,4746.8
10-10-2023,Email,2258,2608.61
10-10-2023,App,3311,1155.07
10-10-2023,SMS,4265,4808.75
10-10-2023,App,5299,4602.41
10-10-2023,App,7713,2855.12
09-10-2023,App,3694,3794.19
09-10-2023,Social Media,5289,1774.31
09-10-2023,Email,2387,2415.48
09-10-2023,Email,2466,4096.32
09-10-2023,Social Media,9062,3525.37
09-10-2023,SMS,4157,2049.48
09-10-2023,Email,7099,1171.55
09-10-2023,Email,9721,1315.44
09-10-2023,App,3825,3318.08
08-10-2023,Social Media,9123,3619.23
08-10-2023,Email,9982,3117.07
08-10-2023,SMS,8578,3076.88
08-10-2023,SMS,9434,3572.18
08-10-2023,SMS,5400,4287.7
08-10-2023,SMS,3928,4352.2
08-10-2023,SMS,2093,2543.02
08-10-2023,SMS,1745,2655.82
08-10-2023,Social Media,6613,4414.29
07-10-2023,Social Media,8266,4377.54
07-10-2023,Social Media,4141,4757.49
07-10-2023,SMS,7794,3557.55
07-10-2023,App,4361,2513.51
07-10-2023,App,1659,2547.09
07-10-2023,App,9292,2506.95
07-10-2023,Social Media,6237,2294.55
07-10-2023,Social Media,7183,3505.62
07-10-2023,Social Media,3927,2398.72
06-10-2023,App,8692,4362.42
06-10-2023,Email,3064,4534.4
06-10-2023,SMS,5269,4700.02
06-10-2023,App,5944,4695.81
06-10-2023,SMS,8840,2326.94
06-10-2023,SMS,2914,3580.72
06-10-2023,SMS,1158,2778.26
06-10-2023,SMS,3412,4544.71
06-10-2023,Email,3016,4436.58
05-10-2023,Email,5891,2329.85
05-10-2023,App,5338,2519.21
05-10-2023,Email,9710,4501.8
05-10-2023,Email,1018,4698.07
05-10-2023,App,4273,1095.63
05-10-2023,Social Media,5156,3555.57
05-10-2023,Email,7522,1258.37
05-10-2023,SMS,6480,2693.92
05-10-2023,App,5140,3139.81
04-10-2023,Social Media,7511,1509.59
04-10-2023,SMS,4969,3731.23
04-10-2023,Social Media,4946,3729.71
04-10-2023,SMS,7278,1249.6
04-10-2023,Social Media,8359,3107.62
04-10-2023,Email,6860,3352.69
04-10-2023,Social Media,9834,2814.63
04-10-2023,Social Media,5441,1011.61
04-10-2023,Social Media,1765,3210.93
03-10-2023,App,7450,4915.6
03-10-2023,Email,3174,1840.52
03-10-2023,App,6315,1587.02
03-10-2023,App,3053,2351.3
03-10-2023,SMS,7544,2275.47
03-10-2023,SMS,4694,3472.5
03-10-2023,App,1474,2599.02
03-10-2023,SMS,6184,4171.56
03-10-2023,App,2167,3992.97
02-10-2023,Email,3894,1980.27
02-10-2023,Email,3774,3607.36
02-10-2023,SMS,3305,3631.13
02-10-2023,App,9957,3621.34
02-10-2023,SMS,6610,2065.56
02-10-2023,Social Media,2509,3608.95
02-10-2023,Email,1048,1641.8
02-10-2023,Social Media,3077,1423.59
02-10-2023,App,2755,2611.82
01-10-2023,Email,6658,4296.78
01-10-2023,SMS,8615,4315.6
01-10-2023,Social Media,1738,2611.46
01-10-2023,Email,9868,4495.83
01-10-2023,App,5258,2514.98
01-10-2023,SMS,9395,2861.38
01-10-2023,App,5744,2607.19
01-10-2023,Social Media,7856,3620.05
01-10-2023,Email,2858,1299.73
30-09-2023,Social Media,2531,4537.86
30-09-2023,SMS,2918,3889.38
30-09-2023,SMS,4960,2932.21
30-09-2023,App,6922,1972.39
30-09-2023,App,7147,4645.15
30-09-2023,App,4966,3175.43
30-09-2023,SMS,7360,2505.92
30-09-2023,Email,9978,1102.61
30-09-2023,Social Media,7410,2976.65
29-09-2023,Social Media,1438,2268.66
29-09-2023,SMS,8329,4137.67
29-09-2023,App,7977,4406.44
29-09-2023,Email,3708,2190.6
29-09-2023,SMS,8808,2833.01
29-09-2023,Social Media,5808,2330.67
29-09-2023,Email,1415,3466.07
29-09-2023,Social Media,7275,3548.65
29-09-2023,Email,8988,1511.96
28-09-2023,Social Media,1592,2971.73
28-09-2023,App,2673,1047.98
28-09-2023,Email,9484,3689.93
28-09-2023,Email,8385,3813.64
28-09-2023,Social Media,3146,2392.36
28-09-2023,Email,6599,1515.22
28-09-2023,Email,7749,3278.93
28-09-2023,Email,8376,1665.36
28-09-2023,Email,3044,2894.58
27-09-2023,SMS,6376,3035.07
27-09-2023,Social Media,8886,2198.74
27-09-2023,App,9093,4347.6
27-09-2023,App,8291,4535.01
27-09-2023,App,6238,4167.54
27-09-2023,Social Media,1684,3245.54
27-09-2023,Social Media,9266,3798.04
27-09-2023,App,5409,4367.23
27-09-2023,SMS,7487,4451.31
26-09-2023,SMS,6286,2792.95
26-09-2023,App,8399,1627.07
26-09-2023,SMS,3233,3355.46
26-09-2023,App,3328,4192.51
26-09-2023,App,5234,4283
26-09-2023,SMS,7300,2409.09
26-09-2023,App,6266,4519.14
26-09-2023,SMS,6592,3220.16
26-09-2023,Email,5890,1653.07
25-09-2023,SMS,8831,3070.19
25-09-2023,Email,5768,4700.02
25-09-2023,Email,9732,1486.31
25-09-2023,Social Media,2904,2578.82
25-09-2023,Social Media,8845,2083.04
25-09-2023,App,7753,3195.07
25-09-2023,Social Media,7934,4946.48
25-09-2023,Social Media,9107,4101.75
25-09-2023,Social Media,7812,4973.42
24-09-2023,Email,1066,1900.04
24-09-2023,App,3299,1882.93
24-09-2023,Social Media,1458,4653.2
24-09-2023,App,1030,2814.43
24-09-2023,SMS,1144,4256.07
24-09-2023,SMS,9281,4476.15
24-09-2023,SMS,5082,2583.16
24-09-2023,SMS,8557,1558.07
24-09-2023,App,7150,2293.81
23-09-2023,SMS,8390,2335.26
23-09-2023,App,7509,1912.33
23-09-2023,App,1252,2237.22
23-09-2023,App,5620,1822.25
23-09-2023,SMS,9179,3204.77
23-09-2023,SMS,1269,4252.13
23-09-2023,Email,6922,1194.61
23-09-2023,App,8804,2684.62
23-09-2023,Email,9577,4556.92
22-09-2023,Social Media,4545,3936.27
22-09-2023,App,8115,2671.42
22-09-2023,Email,6265,4190.2
22-09-2023,Social Media,7646,2558.33
22-09-2023,SMS,7432,4154.82
22-09-2023,App,3636,3487.57
22-09-2023,Email,5581,4209.83
22-09-2023,Email,2441,3466.14
22-09-2023,SMS,1842,3148.16
21-09-2023,Email,7472,2610.18
21-09-2023,App,4442,4716.76
21-09-2023,Email,5281,2368.21
21-09-2023,SMS,3455,2575.15
21-09-2023,App,2894,1548.98
21-09-2023,App,7654,1909.58
21-09-2023,Social Media,2875,1017.74
21-09-2023,Email,3792,1009.36
21-09-2023,Social Media,8208,2765.69
20-09-2023,App,1670,3016.52
20-09-2023,SMS,8690,2945.63
20-09-2023,Social Media,7529,3000.69
20-09-2023,Email,7183,3191.31
20-09-2023,Email,8506,1149.31
20-09-2023,Social Media,7657,4179.26
20-09-2023,Social Media,2528,1217.39
20-09-2023,App,1332,4989.93
20-09-2023,App,7072,4935.6
19-09-2023,Social Media,2384,4830.91
19-09-2023,SMS,4308,4228.09
19-09-2023,Social Media,6777,2378.39
19-09-2023,App,9881,3902.27
19-09-2023,Social Media,4302,3683.4
19-09-2023,Social Media,7977,3171.63
19-09-2023,App,6265,1798.33
19-09-2023,Email,8071,1964.97
19-09-2023,SMS,3117,1423.56
18-09-2023,Email,9038,1364.75
18-09-2023,Email,7972,3909.56
18-09-2023,SMS,1999,3494.61
18-09-2023,Email,6489,4692.11
18-09-2023,App,6523,3264.83
18-09-2023,Email,8504,1360.45
18-09-2023,Email,6748,1847.83
18-09-2023,Social Media,4767,4084
18-09-2023,Social Media,2933,4588.58
17-09-2023,SMS,1584,2575.59
17-09-2023,Social Media,2756,4138.23
17-09-2023,App,1436,1775.99
17-09-2023,SMS,4558,1487.36
17-09-2023,App,7078,1498.05
17-09-2023,Social Media,4096,2236.95
17-09-2023,SMS,9654,3882.37
17-09-2023,SMS,2684,1381.49
17-09-2023,App,8257,2340.8
16-09-2023,SMS,2194,2122.59
16-09-2023,SMS,7832,1352.41
16-09-2023,App,4102,3676.72
16-09-2023,App,1204,3580.95
16-09-2023,SMS,5507,3269.93
16-09-2023,App,6331,4634.59
16-09-2023,Social Media,2107,1757.53
16-09-2023,SMS,9216,1101.27
16-09-2023,Email,2083,4085.22
15-09-2023,Social Media,9614,3476.2
15-09-2023,Email,5847,1492.12
15-09-2023,Social Media,4342,4639.26
15-09-2023,Social Media,4334,4565.7
15-09-2023,Social Media,2423,1524.3
15-09-2023,Email,5849,2724.69
15-09-2023,Email,8926,3292.96
15-09-2023,Email,6148,4867.8
15-09-2023,Email,9966,1762.57
14-09-2023,Social Media,4362,1050.26
14-09-2023,App,8151,4947.69
14-09-2023,App,1563,4234.98
14-09-2023,SMS,4738,4865.93
14-09-2023,App,5524,4489.85
14-09-2023,Email,5983,3211.33
14-09-2023,Social Media,7819,2848.9
14-09-2023,App,3801,4856.98
14-09-2023,App,8684,2561.97
13-09-2023,SMS,8514,2634.33
13-09-2023,SMS,6493,1264.38
13-09-2023,Email,5842,3026.83
13-09-2023,SMS,7421,1377.09
13-09-2023,SMS,9810,4323.84
13-09-2023,Email,5401,4991.76
13-09-2023,Social Media,5747,3242.12
13-09-2023,Email,9843,1752.14
13-09-2023,App,7729,4283
12-09-2023,App,2190,1562.73
12-09-2023,App,6767,2472.11
12-09-2023,Email,3440,4657.41
12-09-2023,SMS,3435,4511.87
12-09-2023,SMS,2082,4654.37
